5000; 6301226
10000; 24836191
15000; 56400740
20000; 99909210
25000; 157208517
30000; 225575317
35000; 304892493
40000; 398743034
45000; 503982365
50000; 624504570
5000; 6301226
10000; 24836191
15000; 56400740
20000; 99909210
25000; 157208517
30000; 225575317
35000; 304892493
40000; 398743034
45000; 503982365
50000; 624504570
10000; 24983926
20000; 100133117
30000; 225549296
40000; 400606148
50000; 626160905
60000; 898131383
