10000; 1.080
20000; 4.796
30000; 10.706
40000; 20.462
50000; 32.194
60000; 45.051
70000; 67.085
5000; 0.235
10000; 1.050
15000; 2.469
20000; 4.556
25000; 7.399
30000; 20.976
35000; 37.190
40000; 52.279
