5000; 0.000
10000; 0.001
15000; 0.001
20000; 0.001
25000; 0.003
30000; 0.002
35000; 0.003
40000; 0.004
45000; 0.003
50000; 0.005
10000; 0.001
20000; 0.001
30000; 0.001
40000; 0.014
50000; 0.007
60000; 0.006
70000; 0.007
80000; 0.004
90000; 0.006
100000; 0.007
