5000; 0.000
10000; 0.001
15000; 0.001
20000; 0.001
25000; 0.001
30000; 0.002
35000; 0.002
40000; 0.002
45000; 0.003
50000; 0.003
10000; 0.000
20000; 0.001
30000; 0.002
40000; 0.003
50000; 0.001
60000; 0.003
70000; 0.004
80000; 0.003
90000; 0.003
100000; 0.001
